reply_comment_total,digg_count,AF,IP,C-Label,video,comment_id,publication_time
0,0,你们花10几万娶的老婆,Zhejiang,Social Evaluation and Concepts,video48,comment27195,2024-09-12
0,0,精神小妹们，带哥体验一下夜场呗,Liaoning,Seeking Interaction and Imitation,video185,comment27196,2024-12-25
0,0,这不是上次那个妹妹吗 很可爱,Xinjiang,Sharing Personal Experiences,video41,comment27197,2025-05-10
0,0,黑色皮衣妹儿回过日子。不错,Chongqing,Behavior and Lifestyle,video124,comment27198,2025-04-17
0,0,来一个精神小妹让我长长见识 看,Anhui,Seeking Interaction and Imitation,video45,comment27199,2025-04-05
1,0,这不笔谈对象有意思,Anhui,Social Evaluation and Concepts,video30,comment27200,2025-01-12
0,0,禹州步行街 发呆,Jiangsu,Regional and Group Characteristics,video22,comment27201,2024-12-20
1,1,这个视频我看了好几遍笑死我了,Henan,Others,video102,comment27202,2024-08-09
0,0,来到我们永川了,Chongqing,Regional and Group Characteristics,video124,comment27203,2025-03-26
0,0,哥，公司还招人吗 流泪求你了,Hubei,Seeking Interaction and Imitation,video127,comment27204,2025-05-11
0,0,所以我儿子早都把抖音小红薯卸载了，他只看b站,Shaanxi,Social Evaluation and Concepts,video28,comment27205,2024-07-26
0,1,还缺精神小妹吗？演一期给多少元子 舔屏,Shandong,Seeking Interaction and Imitation,video67,comment27206,2025-01-12
0,0,剧本，哈哈哈哈,Hunan,Challenge Authenticity and Performativity,video136,comment27207,2025-01-30
0,0,精神小伙都是饿瘦的 捂脸,Henan,Appearance and Attire,video62,comment27208,2025-05-09
0,0,2025年了、还有这种 尬笑,Qinghai,Social Evaluation and Concepts,video15,comment27209,2025-04-30
0,0,旧的把爱回收卖了,Jiangsu,Others,video14,comment27210,2025-04-25
0,0,三个都是接的头发,Jiangsu,Appearance and Attire,video18,comment27211,2025-02-20
0,0,这一群孩子太可怜了，联系方式给我一个我愿意出他们读博的全部费用,Fujian,Social Evaluation and Concepts,video94,comment27212,2024-11-17
0,0,所有视频都看完了 赶紧更新呀 做鬼脸,Tianjin,Seeking Interaction and Imitation,video17,comment27213,2025-01-30
0,0,都不说买两张澡票。 抠鼻,Zhejiang,Behavior and Lifestyle,video53,comment27214,2025-02-13
0,1,不是，每天几十也是钱啊，没有工作哪里来的钱？我也很好奇,Hebei,Behavior and Lifestyle,video13,comment27215,2024-09-24
0,0,男不男女不女，什么玩意。,Shandong,Appearance and Attire,video42,comment27216,2025-04-16
0,0,哥们减减肥应该是个帅哥 笑哭,Hunan,Appearance and Attire,video72,comment27217,2025-04-06
0,0,锤哥晚上又是一个不眠夜 泣不成声,Sichuan,Others,video124,comment27218,2025-03-26
0,0,陈美娇，我特么太爱你了,Anhui,Emotions and Interpersonal Relationships,video15,comment27219,2025-04-30
0,0,这办法不错，我也上街试试 呲牙,Fujian,Seeking Interaction and Imitation,video7,comment27220,2024-12-12
0,2,看了下，颜值天花板,Jiangsu,Appearance and Attire,video152,comment27221,2024-09-02
0,0,A800我想去看看 绝望的凝视,Hebei,Seeking Interaction and Imitation,video129,comment27222,2024-10-28
0,0,这他妈要是咱姑娘 我的揍死他,Liaoning,Social Evaluation and Concepts,video138,comment27223,2025-05-08
1,0,受不了，啊菜花长的跟佳强的妞一模一样 再见,Guangdong,Appearance and Attire,video82,comment27224,2024-05-14
0,0,有没有同城的，我也想要个这样的妹妹,Shandong,Seeking Interaction and Imitation,video24,comment27225,2025-04-27
0,0,特别逆天 泪奔,Zhejiang,Social Evaluation and Concepts,video28,comment27226,2024-07-24
0,0,原来我也遇见过啊，差点被当老头儿崩了 捂脸,Zhejiang,Sharing Personal Experiences,video122,comment27227,2025-03-09
0,0,这是哪啊 卖东西挺便宜啊,Liaoning,Regional and Group Characteristics,video51,comment27228,2025-04-25
0,0,我也想加入 灵机一动,Zhejiang,Seeking Interaction and Imitation,video13,comment27229,2024-09-24
0,0,海南人的天塌了 捂脸 OK,Hainan,Regional and Group Characteristics,video102,comment27230,2024-08-13
0,1,感觉知道的正经的精神小伙都挺有钱的,Liaoning,Social Evaluation and Concepts,video105,comment27231,2023-10-17
0,0,会砍价，不打车，无论目的地有多远，全靠双腿。,Ningxia,Behavior and Lifestyle,video15,comment27232,2025-05-10
0,0,靠北哦，你长得蛮靓的，怎么这样机车嘞,Anhui,Social Evaluation and Concepts,video25,comment27233,2024-06-16
0,1,可不可以找我拍一拍期，我要五百块钱来重庆吃顿火锅，已经十年没吃过了 暗中观察,Sichuan,Seeking Interaction and Imitation,video12,comment27234,2025-02-27
0,0,长得挺漂亮的 我想静静,Guangxi,Appearance and Attire,video53,comment27235,2025-02-13
4,34,能不能采访下陈美娇啊,Beijing,Seeking Interaction and Imitation,video173,comment27236,2024-07-30
0,2,真有这么夸张吗？为啥在广西的精神小伙都，挺有钱的 我看，其他省的咋这么夸张？ 捂脸,Guangxi,Regional and Group Characteristics,video140,comment27237,2025-03-08
0,0,太远了，不然高低得跟老板处个朋友 流泪,Jiangsu,Seeking Interaction and Imitation,video85,comment27238,2025-02-27
0,0,重庆还有精神小妹？,Yunnan,Regional and Group Characteristics,video12,comment27239,2025-02-27
0,1,理解不了，日子过的跟我宿舍这哥们一样,Shaanxi,Behavior and Lifestyle,video18,comment27240,2025-03-02
2,0,昨天不是发过了？ 笑哭,Hong Kong,Others,video146,comment27241,2025-02-21
1,2,绵阳这么有说法？ 捂脸,Sichuan,Regional and Group Characteristics,video176,comment27242,2025-03-21
0,0,我也想被叫哥哥 泣不成声,Shandong,Emotions and Interpersonal Relationships,video36,comment27243,2025-05-16
2,5,我十分想看看老板长啥样 多大魅力 吸引一帮小年轻来消费,Liaoning,Appearance and Attire,video103,comment27244,2024-08-27
0,0,下次带我体验,Shanghai,Seeking Interaction and Imitation,video106,comment27245,2024-12-31
0,1,泣不成声我咋看到了七八年前的自己,Chongqing,Sharing Personal Experiences,video12,comment27246,2025-02-27
0,0,1 5公里我都打车 捂脸一个人走无所谓，主要还带着个孩子我真的不想走不想抱,Guangdong,Sharing Personal Experiences,video105,comment27247,2023-10-12
0,0,200块花了，话都聊不上几句 捂脸,Guangdong,Seeking Interaction and Imitation,video156,comment27248,2025-01-18
0,1,3天不洗头，化妆就是干净漂亮？,Shandong,Appearance and Attire,video53,comment27249,2025-03-11
0,0,你不是橘右京？,Fujian,Appearance and Attire,video39,comment27250,2024-08-21
0,0,为什么不来河南,Henan,Regional and Group Characteristics,video3,comment27251,2025-03-19
0,0,短头发那个跳的挺好,Inner Mongolia,Behavior and Lifestyle,video22,comment27252,2024-12-07
2,1,贵州跑过来的？？,Chongqing,Regional and Group Characteristics,video68,comment27253,2024-11-20
0,0,这也太丢人了，我都不敢看评论 流泪,Hainan,Social Evaluation and Concepts,video102,comment27254,2024-08-09
0,0,哈哈哈哈，我对象是半个精神小妹，然后就和我处对象了，挺省钱的，还挺好，最主要是跟我真心谈,Hebei,Sharing Personal Experiences,video185,comment27255,2024-12-26
0,0,这不单县辛格玛吗，跟我一个地方 看,Shandong,Regional and Group Characteristics,video24,comment27256,2025-04-26
0,0,这个中间的留给我，其他你们抢去 泪奔,Zhejiang,Seeking Interaction and Imitation,video1,comment27257,2025-03-15
0,0,这些小妹是不是都在西塔那一片 思考,Heilongjiang,Regional and Group Characteristics,video107,comment27258,2025-03-04
0,1,快来今天有个冤大头 请我们喝酒,Zhejiang,Seeking Interaction and Imitation,video129,comment27259,2024-10-23
0,0,每次看到這樣的，就想到25號宇宙實驗,Guangdong,Social Evaluation and Concepts,video42,comment27260,2025-04-29
0,0,活的精神 捂脸,Hebei,Others,video44,comment27261,2025-03-23
0,2,消费满30元赠一次试纸检测，有没有搞头,Hebei,Social Evaluation and Concepts,video70,comment27262,2024-10-07
0,0,卧槽，我在东山口上班。还在不在啊，我要A500 发怒,Guangdong,Seeking Interaction and Imitation,video131,comment27263,2024-09-20
0,0,给你来一句撞了你，那咋了？ 呲牙,Xinjiang,Seeking Interaction and Imitation,video154,comment27264,2025-05-15
0,6,不是说去永川嘛,Chongqing,Regional and Group Characteristics,video93,comment27265,2025-03-09
1,1,这几个人说话咋这么不清醒呢,Shandong,Social Evaluation and Concepts,video48,comment27266,2024-08-27
0,1,九零后零零后都有这种娃儿，穿的光鲜亮丽，却八个人凑不出三碗面钱 泪奔,Zhejiang,Social Evaluation and Concepts,video22,comment27267,2024-12-08
0,0,感觉现在的200没多少，物价好贵,Shandong,Others,video63,comment27268,2025-03-28
0,0,石家庄有这样的小妹们吗？喝酒的时候带上你吗们，就图一个高兴。连菜带酒200来块钱还是有的。多了没有啊？ 捂脸,Hebei,Seeking Interaction and Imitation,video22,comment27269,2025-03-21
0,0,啥时候抓精神小伙,Henan,Social Evaluation and Concepts,video84,comment27270,2025-01-20
0,0,300性价比咋这么高 捂脸,Hebei,Behavior and Lifestyle,video7,comment27271,2024-12-09
0,0,200块钱，玩出新高度 赞,Shandong,Behavior and Lifestyle,video64,comment27272,2025-05-09
0,0,精神小火还有没有6 7 8 9了，没看够 捂脸,Jilin,Seeking Interaction and Imitation,video131,comment27273,2024-09-23
0,0,只点了一个锅底 苦涩好会省钱啊！ 绝,Shandong,Behavior and Lifestyle,video31,comment27274,2024-12-03
0,0,老妹 你可以不要一直挤把眼睛吗？ 害的我也一起跟着挤吧！ 捂脸,Hubei,Behavior and Lifestyle,video4,comment27275,2025-04-16
0,0,我就好奇这些精神小妹又没工作 平时哪来的钱花,Shandong,Behavior and Lifestyle,video8,comment27276,2025-03-22
0,1,作者表面淡定 内心,Sichuan,Challenge Authenticity and Performativity,video102,comment27277,2024-08-10
0,0,你问哈，这广告,Jiangsu,Challenge Authenticity and Performativity,video113,comment27278,2025-05-05
0,1,有钱就是大哥 一群小弟围着你转 愉快,Chongqing,Emotions and Interpersonal Relationships,video12,comment27279,2025-03-02
0,0,鲁季梦，知道啥意思不？ 看,Guangdong,Regional and Group Characteristics,video25,comment27280,2024-06-16
0,0,倔总学坏了 捂脸,Jiangsu,Behavior and Lifestyle,video87,comment27281,2025-05-14
0,0,你俩别吵了，走路回去，把车运过来给我骑 看,Guangdong,Seeking Interaction and Imitation,video154,comment27282,2025-05-15
0,0,我也想玩 泪奔,Shanxi,Seeking Interaction and Imitation,video57,comment27283,2025-05-03
0,0,我去逛过。周口的新荷花市场吧？,Henan,Regional and Group Characteristics,video23,comment27284,2025-02-18
0,0,哥，我给你500，你带我玩一集吧,Zhejiang,Seeking Interaction and Imitation,video1,comment27285,2025-03-15
0,0,老寒腿只花不挣,Henan,Behavior and Lifestyle,video84,comment27286,2025-03-30
0,0,能给这些精神小伙领上正路，也是不错 灵机一动,Anhui,Social Evaluation and Concepts,video14,comment27287,2025-05-16
2,1,第一个还真挺好看挺有氛围的 捂脸,Guangdong,Appearance and Attire,video82,comment27288,2024-05-11
3,9,不行跟姐吧 姐有点小钱,Liaoning,Seeking Interaction and Imitation,video67,comment27289,2025-01-25
0,0,不是河南人吧！ 思考,Hunan,Regional and Group Characteristics,video65,comment27290,2025-01-30
0,0,哈哈哈哈 哎呦 这都是我的青春,Zhejiang,Sharing Personal Experiences,video13,comment27291,2024-09-14
1,0,这哥哥叫的情绪价值啦满,Zhejiang,Emotions and Interpersonal Relationships,video24,comment27292,2025-04-27
0,0,晚上家里能补台球[柴犬],Zhejiang,Behavior and Lifestyle,video4,comment27293,2025-05-13
0,0,精神小妹儿好多拍视频卖钱的,Beijing,Challenge Authenticity and Performativity,video122,comment27294,2025-04-11
0,0,我出500带上我 捂脸,Henan,Seeking Interaction and Imitation,video7,comment27295,2025-02-05
7,5,我记得应声虫好像是阴阳师的谐音，但我不玩阴阳师，也不知道他们为啥玩这个梗 听歌,Guangxi,Others,video121,comment27296,2025-05-08
0,0,有钱就是老大 看,Guangdong,Social Evaluation and Concepts,video83,comment27297,2024-10-12
0,0,哥哥 人家也想要甜甜的恋爱 色,Guangxi,Emotions and Interpersonal Relationships,video51,comment27298,2025-04-20
0,0,房东看到天都塌了,Guangdong,Behavior and Lifestyle,video8,comment27299,2025-03-19
1,0,咋像你妹妹的风格,Chongqing,Appearance and Attire,video147,comment27300,2024-05-16
0,0,能不能带去搓个澡嘛 泣不成声,Henan,Seeking Interaction and Imitation,video53,comment27301,2025-02-16
0,2,我们这群入机真的完了 200块钱买几个谷就没了，干什么花钱都大手大脚 愉快,Sichuan,Sharing Personal Experiences,video30,comment27302,2025-01-15
2,1,每天喝酒的乐趣在哪 喝一俩次能理解 那种借钱 蹭局也要每天喝的是为啥 宕机,Zhejiang,Behavior and Lifestyle,video22,comment27303,2024-12-08
0,0,真恶心 翻白眼,Shandong,Social Evaluation and Concepts,video23,comment27304,2025-03-01
0,0,你在他们面前像个新兵蛋子,Hunan,Social Evaluation and Concepts,video15,comment27305,2025-05-01
0,0,蟒蛇今天的少妇味好足哦 呲牙,Sichuan,Appearance and Attire,video79,comment27306,2025-03-13
0,0,刚恋上，马上又失了！,Yunnan,Emotions and Interpersonal Relationships,video94,comment27307,2024-11-17
0,0,堪比精神小伙的精神小妹,Guizhou,Regional and Group Characteristics,video45,comment27308,2025-02-18
0,0,一共喊了50多声哥哥 捂脸,Anhui,Emotions and Interpersonal Relationships,video24,comment27309,2025-04-29
0,0,说句不好听！能拉下面子去借五块钱！还是蛮佩服你的 捂脸,Jiangsu,Social Evaluation and Concepts,video31,comment27310,2024-11-13
4,0,口音留住我了 老乡,Henan,Regional and Group Characteristics,video59,comment27311,2025-02-20
0,0,精神小妹也太不精神了 捂脸,Hubei,Social Evaluation and Concepts,video8,comment27312,2025-03-24
0,0,你和柠檬鸡很有夫妻相,Chongqing,Emotions and Interpersonal Relationships,video12,comment27313,2025-02-28
0,0,2023年了这种物种还没灭绝吗,Zhejiang,Social Evaluation and Concepts,video105,comment27314,2023-10-14
1,0,为啥非的纹，画也挺好的呀 送心,Hebei,Appearance and Attire,video39,comment27315,2024-08-20
0,0,哪里找的那么多小妹儿 暗中观察,Sichuan,Seeking Interaction and Imitation,video93,comment27316,2025-03-26
0,0,我出门必带纸,Sichuan,Others,video23,comment27317,2025-02-27
0,0,别听他哥们他哥们的了 捂脸我觉得他说的就是他自己 泣不成声,Inner Mongolia,Challenge Authenticity and Performativity,video122,comment27318,2025-03-20
0,0,第一次觉得跟女孩出去玩这么省钱。,Sichuan,Behavior and Lifestyle,video30,comment27319,2025-05-18
0,0,重庆什么时候蹦出来些这种款式的,Chongqing,Regional and Group Characteristics,video68,comment27320,2024-11-06
0,0,这小妹妹这脚是真不怕冷 捂脸,Shanxi,Appearance and Attire,video16,comment27321,2025-02-08
0,0,小野猫是哪一期视频啊？ 玫瑰,Henan,Others,video14,comment27322,2025-04-25
